swarm_name,date,hour,client_count,cpu_utilization,mem_usage,tx_power,utilization
AP-CIEN144,2025-04-23,11,0.0,4.1,52.41906559566174,,
AP-CIEN144,2025-04-23,12,0.0,4.25,53.89050584244392,,
AP-CIEN144,2025-04-23,13,0.25,3.75,53.645842582843144,,
AP-CIEN144,2025-04-23,14,0.0,4.5,54.349972258631475,,
AP-CIEN144,2025-04-23,15,0.0,3.25,54.229898105967735,,
AP-CIEN144,2025-04-23,16,0.25,3.75,55.72604779163239,,
AP-CIEN144,2025-04-23,17,0.0,3.75,56.53957291182112,,
AP-CIEN144,2025-04-23,18,0.0,3.0,57.40346161293502,,
AP-CIEN144,2025-04-23,19,0.0,3.0,57.668572853388085,,
AP-CIEN144,2025-04-23,20,0.0,3.5,57.93923917041134,,
AP-CIEN144,2025-04-23,21,0.0,3.0,58.092001090749946,,
AP-CIEN144,2025-04-23,22,0.0,5.0,58.51525030534124,,
AP-CIEN144,2025-04-23,23,0.0,3.5,58.35552260900052,,
AP-CIEN144,2025-04-24,0,0.0,3.5,57.88740849788152,,
AP-CIEN144,2025-04-24,1,0.0,6.5,59.054026494224296,,
AP-CIEN144,2025-04-24,2,0.0,3.0,58.589226094588184,,
AP-CIEN144,2025-04-24,3,0.0,3.0,57.99524286372271,,
AP-CIEN144,2025-04-24,4,0.0,4.5,58.138461080163246,,
AP-CIEN144,2025-04-24,5,0.0,4.5,58.7284055573251,,
AP-CIEN144,2025-04-24,6,1.7692307692307692,3.923076923076923,58.23920462948258,,
AP-CIEN144,2025-04-24,7,2.727272727272727,4.454545454545454,57.833907217406505,,
AP-CIEN144,2025-04-24,8,0.0,3.5833333333333335,59.51576590285527,,
AP-CIEN144,2025-04-24,9,0.35714285714285715,4.0,58.411968744301966,,
AP-CIEN144,2025-04-24,10,0.5,5.083333333333333,57.11247382448398,,
AP-CIEN144,2025-04-24,11,0.5,4.2,57.508817587540705,,
AP-CIEN144,2025-04-24,12,4.0,4.75,57.39098104048607,,
AP-CIEN144,2025-04-24,13,3.25,5.25,57.23273207223011,,
AP-CIEN144,2025-04-24,14,1.25,4.5,57.28006837810526,,
AP-CIEN144,2025-04-24,15,1.6,3.4,58.59719045960444,,
AP-CIEN144,2025-04-24,16,0.0,4.666666666666667,59.322602422030094,,
AP-CIEN144,2025-04-24,17,0.0,3.0,58.993683288954784,,
AP-CIEN144,2025-04-24,18,0.0,4.75,59.30603326787306,,
AP-CIEN144,2025-04-24,19,0.0,3.0,59.77364611523453,,
AP-CIEN144,2025-04-24,20,0.0,2.5,59.7129448644239,,
AP-CIEN144,2025-04-24,21,0.0,3.0,59.51988670866207,,
AP-CIEN144,2025-04-24,22,0.0,3.0,59.855627802780496,,
AP-CIEN144,2025-04-24,23,0.0,3.0,60.07096713256508,,
AP-CIEN144,2025-04-25,0,0.0,3.0,60.22963859455953,,
AP-CIEN144,2025-04-25,1,0.0,3.0,60.49210924914699,,
AP-CIEN144,2025-04-25,2,0.0,3.0,60.52647087972649,,
AP-CIEN144,2025-04-25,3,0.0,6.0,60.83256759326944,,
AP-CIEN144,2025-04-25,4,0.0,3.0,59.384038859685106,,
AP-CIEN144,2025-04-25,5,0.0,3.0,60.16074048782797,,
AP-CIEN144,2025-04-25,6,0.08333333333333333,4.666666666666667,59.90359695414955,,
AP-CIEN144,2025-04-25,7,9.083333333333334,5.416666666666667,57.541018532628165,,
AP-CIEN144,2025-04-25,8,1.2727272727272727,4.363636363636363,56.8819695843047,,
AP-CIEN144,2025-04-25,9,1.6153846153846154,4.0,55.938125808521924,,
AP-CIEN144,2025-04-25,10,0.5454545454545454,5.0,58.154219315419006,,
AP-CIEN144,2025-04-25,11,1.1666666666666667,4.166666666666667,58.83965776622739,,
AP-CIEN144,2025-04-25,12,0.5,5.25,58.40629078138713,,
AP-CIEN144,2025-04-25,13,2.25,4.75,56.49196717667628,,
AP-CIEN144,2025-04-25,14,0.25,4.5,57.67059581069531,,
AP-CIEN144,2025-04-25,15,0.25,3.0,59.32454153700644,,
AP-CIEN144,2025-04-25,16,0.0,4.25,59.0357876543606,,
AP-CIEN144,2025-04-25,17,0.0,3.25,59.64520264804754,,
AP-CIEN144,2025-04-25,18,0.0,2.75,59.45634347136896,,
AP-CIEN144,2025-04-25,19,0.0,5.0,59.32643828326043,,
AP-CIEN144,2025-04-25,20,0.0,3.0,59.78638716581462,,
AP-CIEN144,2025-04-25,21,0.0,3.5,60.14943639335284,,
AP-CIEN144,2025-04-25,22,0.0,3.0,60.48735440436117,,
AP-CIEN144,2025-04-25,23,0.0,3.0,60.414484975836224,,
AP-CIEN144,2025-04-26,0,0.0,6.0,60.66998627396614,,
AP-CIEN144,2025-04-26,1,0.0,3.0,60.473834604729184,,
AP-CIEN144,2025-04-26,2,0.0,2.0,59.62361608237454,,
AP-CIEN144,2025-04-26,3,0.0,6.0,61.535253450413265,,
AP-CIEN144,2025-04-26,4,0.0,2.0,61.871644397188795,,
AP-CIEN144,2025-04-26,5,0.0,6.0,62.101251841786265,,
AP-CIEN144,2025-04-26,6,0.0,2.0,61.2861683283799,,
AP-CIEN144,2025-04-26,7,0.0,2.0,60.6831408671462,,
AP-CIEN144,2025-04-26,8,0.0,2.0,60.542350199474335,,
AP-CIEN144,2025-04-26,9,0.0,2.0,60.262423034530485,,
AP-CIEN144,2025-04-26,10,0.0,2.0,59.6734739239729,,
AP-CIEN144,2025-04-26,11,0.0,2.0,60.11246640100643,,
AP-CIEN144,2025-04-26,12,0.0,2.0,60.177086460264384,,
AP-CIEN144,2025-04-26,13,0.0,3.0,60.551745314472825,,
AP-CIEN144,2025-04-26,14,0.0,2.0,59.853069567389326,,
AP-CIEN144,2025-04-26,15,0.0,2.0,60.42007764718822,,
AP-CIEN144,2025-04-26,16,0.0,6.0,61.06320620902527,,
AP-CIEN144,2025-04-26,17,0.0,2.0,60.97429634025898,,
AP-CIEN144,2025-04-26,18,0.0,2.0,59.48299369610699,,
AP-CIEN144,2025-04-26,19,0.0,3.0,59.446100683551904,,
AP-CIEN144,2025-04-26,20,0.0,2.0,60.04087877551862,,
AP-CIEN144,2025-04-26,21,0.0,2.0,60.542121050328035,,
AP-CIEN144,2025-04-26,22,0.0,6.0,60.53685061996301,,
AP-CIEN144,2025-04-26,23,0.0,2.0,60.064803378575014,,
AP-CIEN144,2025-04-27,0,0.0,2.0,60.142255790026056,,
AP-CIEN144,2025-04-27,1,0.0,2.0,60.23643608915735,,
AP-CIEN144,2025-04-27,2,0.0,2.0,60.56453112074555,,
AP-CIEN144,2025-04-27,3,0.0,2.0,60.39529373483319,,
AP-CIEN144,2025-04-27,4,0.0,15.0,61.24240084143566,,
AP-CIEN144,2025-04-27,5,0.0,3.0,60.16647040997074,,
AP-CIEN144,2025-04-27,6,0.0,8.0,61.31572856825323,,
AP-CIEN144,2025-04-27,7,0.0,2.0,59.3735069500936,,
AP-CIEN144,2025-04-27,8,0.0,2.0,60.30884721938968,,
AP-CIEN144,2025-04-27,9,0.0,4.0,59.56525823963044,,
AP-CIEN144,2025-04-27,10,0.0,6.0,60.75706294956198,,
AP-CIEN144,2025-04-27,11,0.0,2.0,60.670673721405045,,
AP-CIEN144,2025-04-27,12,0.0,7.0,61.401201199824925,,
AP-CIEN144,2025-04-27,13,0.0,3.0,60.38377899023138,,
AP-CIEN144,2025-04-27,14,0.0,2.0,60.31233100250459,,
AP-CIEN144,2025-04-27,15,0.0,6.0,60.431442012662785,,
AP-CIEN144,2025-04-27,16,0.0,2.0,60.51783124081971,,
AP-CIEN144,2025-04-27,17,0.0,2.0,59.8846921495794,,
AP-CIEN144,2025-04-27,18,0.0,2.0,60.536163172524105,,
AP-CIEN144,2025-04-27,19,0.0,2.0,60.44816990034303,,
AP-CIEN144,2025-04-27,20,0.0,2.0,60.06182443967305,,
AP-CIEN144,2025-04-27,21,0.0,5.0,60.42800477546821,,
AP-CIEN144,2025-04-27,22,0.0,2.0,60.54196888097306,,
AP-CIEN144,2025-04-27,23,0.0,4.0,60.74503261938098,,
AP-CIEN144,2025-04-28,0,0.0,2.5,60.54484756712352,,
AP-CIEN144,2025-04-28,1,0.0,4.0,60.88318628164264,,
AP-CIEN144,2025-04-28,2,0.0,4.5,60.69868720454082,,
AP-CIEN144,2025-04-28,3,0.0,2.0,60.70917077798427,,
AP-CIEN144,2025-04-28,4,0.0,2.0,60.760729335902866,,
AP-CIEN144,2025-04-28,5,0.0,2.0,60.579175183376606,,
AP-CIEN144,2025-04-28,6,1.25,3.1666666666666665,60.606311753307956,,
AP-CIEN144,2025-04-28,7,9.307692307692308,5.3076923076923075,57.63560429538312,,
AP-CIEN144,2025-04-28,8,3.769230769230769,4.0,60.217403214451345,,
AP-CIEN144,2025-04-28,9,2.3636363636363638,5.363636363636363,58.63207080052421,,
AP-CIEN144,2025-04-28,10,0.7058823529411765,3.8823529411764706,59.41169398135724,,
AP-CIEN144,2025-04-28,21,0.0,2.25,50.348318338863464,,
AP-CIEN144,2025-04-28,23,0.6428571428571429,2.5476190476190474,51.24276793188913,,
AP-CIEN144,2025-04-29,11,0.0,6.0,50.77853422457075,,
AP-CIEN144,2025-04-29,12,0.75,3.0,49.832629821584476,,
AP-CIEN15,2025-04-02,13,11.173364854215919,62.233254531126875,73.80569766527654,16.843183609141057,9.76280535855004
AP-CIEN15,2025-04-15,4,0.0,57.0,71.53340511800448,17.0,1.0
AP-CIEN15,2025-04-15,20,12.73388042203986,59.56740914419695,74.63297091841218,16.971864009378663,8.865181711606096
AP-CIEN15,2025-04-28,10,0.5454545454545454,71.0,78.67382838614787,17.0,11.0
AP-CIEN15,2025-04-28,21,0.25,5.75,65.35290431045469,17.0,3.5
AP-CIEN15,2025-04-28,23,13.460674157303371,15.404494382022472,66.99882278349885,17.0,8.865168539325843
AP-CIEN16,2025-04-02,13,10.072498029944839,9.333333333333334,68.34458095454984,15.06855791962175,4.686367218282112
AP-CIEN16,2025-04-15,4,0.0,6.0,70.60277892682845,15.0,1.0
AP-CIEN16,2025-04-15,20,11.593200468933176,12.157092614302462,70.83652405413659,15.465416178194607,4.398593200468933
AP-CIEN16,2025-04-28,10,0.07692307692307693,19.0,72.27420044353356,15.0,5.0
AP-CIEN16,2025-04-28,22,0.0,4.0,65.25270758122743,15.0,1.0
AP-CIEN16,2025-04-28,23,13.213483146067416,8.685393258426966,66.54724245707503,15.0,5.910112359550562
AP-CIEN17,2025-02-07,23,4.145161290322581,2.9204301075268817,56.58143789875801,,
AP-CIEN17,2025-04-10,11,2.4365781710914454,2.1799410029498527,54.56459708688706,,
AP-CIEN17,2025-04-15,4,0.0,2.0,56.64755944701728,,
AP-CIEN17,2025-04-15,20,3.988290398126464,3.010538641686183,56.63022149836881,,
AP-CIEN17,2025-04-28,10,0.0,5.0,51.390820743497315,,
AP-CIEN17,2025-04-28,21,0.0,2.75,49.25790048969173,,
AP-CIEN17,2025-04-28,23,2.4269662921348316,1.9550561797752808,54.407173755082255,,
AP-CIEN18,2025-01-21,9,1.9732072498029944,21.029944838455478,55.93066709049417,,
AP-CIEN18,2025-04-15,4,0.0,21.0,57.31890915840393,,
AP-CIEN18,2025-04-15,20,0.0,21.0,58.6588373086891,,
AP-CIEN18,2025-04-15,21,1.4243845252051583,21.029308323563892,58.89558989415434,,
AP-CIEN18,2025-04-28,10,0.0,21.0,57.37523330247459,,
AP-CIEN18,2025-04-29,4,1.525,2.7875,53.34997666259163,,
AP-CIEN19,2025-03-24,18,3.673758865248227,3.3624901497241924,57.16955039603952,,
AP-CIEN19,2025-04-15,4,0.0,2.0,56.024216481781494,,
AP-CIEN19,2025-04-15,20,0.0,2.0,59.45883994390429,,
AP-CIEN19,2025-04-15,21,3.4232121922626026,3.8792497069167644,59.526941083096304,,
AP-CIEN19,2025-04-28,10,0.0,6.0,58.07842400383138,,
AP-CIEN19,2025-04-28,21,0.5,3.0,51.89537762490347,,
AP-CIEN19,2025-04-28,23,1.4943820224719102,2.5280898876404496,54.66572089433153,,
AP-CIEN20,2025-01-21,9,3.1836091410559497,3.066193853427896,59.376437909764476,,
AP-CIEN20,2025-04-15,4,0.0,2.9906542056074765,59.619130574837335,,
AP-CIEN20,2025-04-15,20,3.9156908665105385,3.4051522248243558,59.994992401056095,,
AP-CIEN20,2025-04-28,10,0.0,4.0,58.07120580572278,,
AP-CIEN20,2025-04-29,4,4.55,2.1125,56.99386610700807,,
AP-CIEN21,2025-04-02,9,4.61150512214342,3.4806934594168637,57.95558693025399,,
AP-CIEN21,2025-04-15,4,0.009345794392523364,3.0,60.36082659793677,,
AP-CIEN21,2025-04-15,20,1.0,3.0,60.36269726877133,,
AP-CIEN21,2025-04-15,21,4.5838218053927315,3.868698710433763,60.19181927873326,,
AP-CIEN21,2025-04-28,10,0.0,6.0,56.94360940267693,,
AP-CIEN21,2025-04-29,4,4.5125,2.825,56.42792809106444,,
AP-CIEN22,2025-03-20,13,0.5713159968479118,2.598896769109535,58.04472256521461,,
AP-CIEN22,2025-04-15,4,0.0,2.0,62.90744508440709,,
AP-CIEN22,2025-04-15,20,0.5913348946135831,2.5,60.745806484087964,,
AP-CIEN22,2025-04-28,10,0.0,5.0,56.422112491607415,,
AP-CIEN22,2025-04-28,22,0.0,2.0,47.84063629275637,,
AP-CIEN22,2025-04-28,23,2.2134831460674156,2.303370786516854,54.41204047904221,,
AP-CIEN23,2025-03-20,13,1.0055161544523246,2.9897557131599686,58.73116275346015,,
AP-CIEN23,2025-04-15,4,0.0,2.0,60.51034450855528,,
AP-CIEN23,2025-04-15,20,0.9261430246189918,2.8335287221570926,60.41595242527656,,
AP-CIEN23,2025-04-28,10,0.0,6.0,58.18005165021758,,
AP-CIEN23,2025-04-28,22,0.0,2.0,47.40690171449391,,
AP-CIEN23,2025-04-28,23,0.6741573033707865,2.191011235955056,54.33948681450065,,
AP-CIEN24,2025-04-02,9,0.3490937746256895,2.35618597320725,57.894288390918895,,
AP-CIEN24,2025-04-15,4,0.0,2.0,63.46950139437255,,
AP-CIEN24,2025-04-15,20,0.0,2.0,63.33269935402856,,
AP-CIEN24,2025-04-15,21,0.3550488599348534,2.3713355048859937,59.88428724905584,,
AP-CIEN24,2025-04-24,23,0.3865546218487395,2.4747899159663866,58.47005347953543,,
AP-CIEN24,2025-04-28,10,0.0,4.0,57.69242226688085,,
AP-CIEN24,2025-04-28,22,0.0,2.0,46.20705351148152,,
AP-CIEN24,2025-04-28,23,0.4943820224719101,1.9775280898876404,50.31787134288583,,
AP-CIEN25,2025-03-20,13,2.4633569739952716,2.649330181245075,58.038819347901374,,
AP-CIEN25,2025-04-15,4,0.0,2.0,63.34578725704382,,
AP-CIEN25,2025-04-15,20,0.0,2.0,61.50541751547329,,
AP-CIEN25,2025-04-15,21,2.1864009378663543,2.6365767878077375,60.51263629803983,,
AP-CIEN25,2025-04-28,10,0.3333333333333333,7.0,57.17786785885329,,
AP-CIEN25,2025-04-28,22,0.0,1.0,49.68528513028275,,
AP-CIEN25,2025-04-28,23,4.235955056179775,2.2134831460674156,55.31382210528693,,
AP-CIEN26,2025-03-20,13,9.536643026004729,3.482269503546099,58.66746936628486,,
AP-CIEN26,2025-04-15,4,0.028037383177570093,2.0093457943925235,59.853990447136155,,
AP-CIEN26,2025-04-15,20,9.929742388758783,4.5,62.17895517859602,,
AP-CIEN26,2025-04-28,10,0.0,8.0,59.83130039849036,,
AP-CIEN26,2025-04-28,22,1.0,2.0,53.382744453444914,,
AP-CIEN26,2025-04-28,23,6.629213483146067,3.1235955056179776,54.88626487869913,,
AP-CIEN27,2025-03-20,13,6.734475374732334,3.177730192719486,58.023264247627864,,
AP-CIEN27,2025-04-10,12,3.047761194029851,1.7850746268656716,57.20074709718479,,
AP-CIEN27,2025-04-15,4,0.0,2.0,57.31936745669655,,
AP-CIEN27,2025-04-15,20,4.336065573770492,2.838407494145199,58.8852868419249,,
AP-CIEN27,2025-04-28,10,0.0,5.0,58.79646285377763,,
AP-CIEN27,2025-04-28,22,0.0,1.5,47.910709385605315,,
AP-CIEN27,2025-04-28,23,6.584269662921348,2.6853932584269664,54.31190596302207,,
AP-CIEN28,2025-03-20,13,2.4633569739952716,2.2655634357762016,57.80690305975198,,
AP-CIEN28,2025-04-15,4,0.0,2.0,59.11933400092118,,
AP-CIEN28,2025-04-15,20,0.0,2.0,59.11933400092118,,
AP-CIEN28,2025-04-15,21,1.7793427230046948,3.0833333333333335,59.4780938386746,,
AP-CIEN28,2025-04-28,10,0.0,7.0,56.646907804132475,,
AP-CIEN28,2025-04-28,22,0.0,2.0,48.059198032410855,,
AP-CIEN28,2025-04-28,23,3.595505617977528,2.2808988764044944,54.5423501077503,,
AP-CIEN29,2024-11-25,9,0.0,2.0,43.05231245860993,,
AP-CIEN30,2025-03-26,6,0.5752561071710008,2.552403467297084,45.732495373059514,16.754137115839242,1.8132387706855793
AP-CIEN30,2025-04-15,4,0.0,2.0,46.37211599442318,17.0,2.0
AP-CIEN30,2025-04-15,20,0.4531615925058548,2.711943793911007,44.90850310960228,16.530444964871194,1.8325526932084308
AP-CIEN30,2025-04-28,10,0.0,3.0,43.82836572545583,17.0,3.0
AP-CIEN30,2025-04-28,22,0.0,2.0,38.02414696792755,17.0,1.0
AP-CIEN30,2025-04-28,23,0.29411764705882354,2.1882352941176473,43.50325972907466,17.0,1.8823529411764706
AP-CIEN30,2025-04-29,12,0.5,2.25,45.43858421454743,17.0,2.0
AP-CIEN31,2025-04-02,13,2.5894405043341213,6.761229314420804,66.98748591466287,16.5531914893617,1.9850275807722617
AP-CIEN31,2025-04-15,4,0.0,4.009345794392523,68.6688216321315,17.0,1.0
AP-CIEN31,2025-04-15,20,0.0,19.0,69.75531488166867,17.0,1.0
AP-CIEN31,2025-04-15,21,2.0234466588511135,7.855803048065651,68.64446631449262,16.594372801875732,2.1207502930832356
AP-CIEN31,2025-04-28,10,0.0,14.0,68.57785131702099,17.0,3.0
AP-CIEN31,2025-04-28,21,1.25,4.25,65.20816636190709,17.0,1.5
AP-CIEN31,2025-04-28,23,2.932584269662921,6.280898876404494,66.00744069143838,17.0,1.3932584269662922
AP-CIEN32,2025-01-21,9,2.594956658786446,3.566587864460205,60.962741903106554,,
AP-CIEN32,2025-04-15,4,0.0,2.0,64.0471863922071,,
AP-CIEN32,2025-04-15,20,0.0,3.0,66.84729586821175,,
AP-CIEN32,2025-04-15,21,3.321219226260258,3.5146541617819462,61.81217436761236,,
AP-CIEN32,2025-04-28,10,0.0,5.0,58.78630510177659,,
AP-CIEN32,2025-04-29,4,0.825,2.2375,51.99640746950312,,
AP-CIEN33,2025-04-02,13,7.957446808510638,6.74468085106383,66.76577845596874,15.157604412923561,3.8408195429472025
AP-CIEN33,2025-04-15,4,0.0,4.0,68.18993246193507,15.0,1.0
AP-CIEN33,2025-04-15,20,2.791569086651054,5.607728337236534,68.42613157682406,15.137002341920375,2.0058548009367683
AP-CIEN33,2025-04-28,10,0.0,5.0,68.44581494852252,15.0,1.0
AP-CIEN33,2025-04-28,21,0.0,4.75,65.40467442954858,15.0,1.0
AP-CIEN33,2025-04-28,23,0.03529411764705882,4.023529411764706,65.5067089965875,15.0,1.011764705882353
AP-CIEN33,2025-04-29,12,6.75,6.5,65.7600036612933,15.0,2.0
AP-CIEN34,2025-03-04,11,4.087470449172577,7.988179669030733,68.65224163428466,16.86761229314421,1.933806146572104
AP-CIEN34,2025-04-15,4,0.0,5.018691588785047,68.96848559143172,17.0,1.0
AP-CIEN34,2025-04-15,20,4.886416861826698,8.619437939110071,69.52788684187847,16.259953161592506,2.139344262295082
AP-CIEN34,2025-04-28,10,0.0,11.0,70.41131835806927,17.0,3.0
AP-CIEN34,2025-04-28,21,0.0,4.0,65.39318392279633,17.0,2.25
AP-CIEN34,2025-04-28,23,2.337078651685393,4.831460674157303,66.21540320211668,17.0,2.202247191011236
AP-CIEN35,2025-04-02,13,8.286052009456265,7.8849487785658,66.50975763457454,15.0,4.44602048857368
AP-CIEN35,2025-04-15,4,0.0,4.0,66.64828185586309,15.0,1.0
AP-CIEN35,2025-04-15,20,0.0,4.0,66.64828185586309,15.0,1.0
AP-CIEN35,2025-04-15,21,7.717467760844079,10.41617819460727,67.09621250924899,15.0,5.47010550996483
AP-CIEN35,2025-04-28,10,0.0,15.0,67.4037304452467,15.0,8.0
AP-CIEN35,2025-04-29,4,0.0375,4.1375,65.37848900913443,15.0,1.0375
AP-CIEN36,2025-01-21,9,3.491725768321513,2.6414499605988966,60.180192622424784,,
AP-CIEN36,2025-04-15,4,0.0,2.0,61.02745894220172,,
AP-CIEN36,2025-04-15,20,4.801875732708089,3.0422039859320047,60.56166346558786,,
AP-CIEN36,2025-04-28,10,0.0,4.0,58.02086818309933,,
AP-CIEN36,2025-04-28,21,0.0,1.75,55.121537126744684,,
AP-CIEN36,2025-04-28,23,0.5168539325842697,1.8202247191011236,56.57648334389523,,
AP-CIEN37,2025-04-02,9,7.097714736012608,6.264775413711584,67.25649005587806,16.03309692671395,3.107171000788022
AP-CIEN37,2025-04-15,4,0.0,4.0,66.7627690867763,16.0,1.0
AP-CIEN37,2025-04-15,20,10.441969519343493,10.838218053927315,67.2748009749752,15.842907385697538,6.125439624853458
AP-CIEN37,2025-04-28,10,0.0,23.0,67.96655635780185,16.0,17.0
AP-CIEN37,2025-04-28,21,0.0,4.0,65.06179787127917,16.0,5.0
AP-CIEN37,2025-04-28,23,0.16470588235294117,4.188235294117647,65.56718427866409,16.0,1.223529411764706
AP-CIEN37,2025-04-29,12,0.25,9.5,65.89747108962386,16.0,1.0
AP-CIEN38,2025-04-02,9,6.066193853427896,5.473601260835303,66.89991858518289,16.96690307328605,1.9889676910953507
AP-CIEN38,2025-04-15,4,0.0,4.0,68.33543579343032,17.0,1.0
AP-CIEN38,2025-04-15,20,6.801040312093628,13.772431729518855,69.32074053139455,16.96879063719116,4.013003901170351
AP-CIEN38,2025-04-27,9,10.941176470588236,68.45882352941176,75.21145860139396,17.0,11.435294117647059
AP-CIEN38,2025-04-28,10,0.0,69.0,77.6301427199283,17.0,11.0
AP-CIEN38,2025-04-28,21,0.0,4.25,65.28914260711241,17.0,3.5
AP-CIEN38,2025-04-28,23,0.38823529411764707,4.2,65.59162914125237,17.0,1.223529411764706
AP-CIEN38,2025-04-29,12,10.75,11.5,67.09866810010739,17.0,7.0
AP-CIEN39,2025-04-02,13,4.691095350669819,5.902285263987392,66.89183697146863,15.157604412923561,2.619385342789598
AP-CIEN39,2025-04-15,4,0.018691588785046728,4.0,68.15353824040646,15.0,1.0
AP-CIEN39,2025-04-15,20,0.0,4.0,68.15353824040646,15.0,1.0
AP-CIEN39,2025-04-15,21,5.907385697538101,7.608440797186401,68.57680256182728,15.137162954279015,3.294255568581477
AP-CIEN39,2025-04-28,10,0.0,9.0,68.53356063644873,15.0,3.0
AP-CIEN39,2025-04-28,21,0.0,4.0,65.25496406213439,15.0,1.5
AP-CIEN39,2025-04-28,23,2.4831460674157304,5.112359550561798,65.83643753803956,15.0,2.044943820224719
AP-CIEN40,2025-01-21,9,5.102442868400315,8.19070133963751,72.44806203101257,17.0,2.699763593380615
AP-CIEN40,2025-04-15,4,0.0,5.0,72.06487354624099,17.0,1.0
AP-CIEN40,2025-04-15,20,6.0936768149882905,9.839578454332553,72.3695413435032,17.0,4.0503512880562065
AP-CIEN40,2025-04-28,10,0.0,29.0,73.36057562738168,17.0,16.0
AP-CIEN40,2025-04-28,21,0.0,4.0,65.07913809055981,17.0,4.75
AP-CIEN40,2025-04-28,23,0.34831460674157305,4.617977528089888,65.64300783356788,17.0,1.0224719101123596
AP-CIEN41,2025-04-02,9,5.5177304964539005,5.642237982663515,61.453054461106554,,
AP-CIEN41,2025-04-15,4,0.0,3.0,60.68064170926931,,
AP-CIEN41,2025-04-15,20,7.450819672131147,4.605386416861827,60.90296598348944,,
AP-CIEN41,2025-04-28,10,0.0,7.0,58.210116734303845,,
AP-CIEN41,2025-04-28,21,0.0,3.25,51.62624911347923,,
AP-CIEN41,2025-04-28,23,0.07865168539325842,3.50561797752809,49.90322531896982,,
AP-CIEN42,2025-04-02,9,1.5397951142631994,4.711583924349882,58.05223816401909,,
AP-CIEN42,2025-04-15,4,0.0,2.9906542056074765,57.66507193762671,,
AP-CIEN42,2025-04-15,20,1.3934426229508197,3.5749414519906324,59.06193749787722,,
AP-CIEN42,2025-04-28,10,0.0,5.0,55.155282918993485,,
AP-CIEN42,2025-04-28,21,0.0,2.0,49.46053636367803,,
AP-CIEN42,2025-04-28,23,0.25882352941176473,2.8705882352941177,46.446238105642884,,
AP-CIEN42,2025-04-29,12,13.25,5.5,53.42611182449696,,
AP-CIEN43,2025-04-02,13,0.48699763593380613,4.296296296296297,65.33459370441498,18.0,1.1615445232466508
AP-CIEN43,2025-04-15,4,0.0,4.0,65.94621189330124,18.0,1.0
AP-CIEN43,2025-04-15,20,0.22833723653395785,4.340749414519906,66.14367756369376,18.0,1.0807962529274004
AP-CIEN43,2025-04-28,10,0.0,7.0,66.08436891525437,18.0,1.0
AP-CIEN43,2025-04-28,22,0.0,4.0,65.16836116821544,18.0,1.0
AP-CIEN43,2025-04-28,23,0.33707865168539325,4.044943820224719,65.47120326427104,18.0,1.0449438202247192
AP-CIEN44,2025-01-21,9,4.45311268715524,3.0307328605200947,58.86937955334274,,
AP-CIEN44,2025-04-15,4,0.009345794392523364,2.0,59.45457920196519,,
AP-CIEN44,2025-04-15,20,1.0,2.0,59.45457920196519,,
AP-CIEN44,2025-04-15,21,4.051341890315053,3.239206534422404,60.04589516484312,,
AP-CIEN44,2025-04-28,15,2.0,2.0,66.25717594873475,,
AP-CIEN44,2025-04-28,20,0.0,2.0,61.042811935004146,,
AP-CIEN44,2025-04-28,21,1.0,2.0,61.62541200300415,,
AP-CIEN44,2025-04-28,23,6.258426966292135,4.337078651685394,58.4812251571107,,
AP-CIEN45,2025-03-21,5,4.285714285714286,3.037593984962406,57.47859405080402,,
AP-CIEN45,2025-04-03,20,0.5,10.5,46.48551627016226,,
AP-CIEN45,2025-04-03,21,0.75,4.5,44.850517418772355,,
AP-CIEN45,2025-04-03,22,1.75,2.25,51.29411980375667,,
AP-CIEN45,2025-04-03,23,1.6666666666666667,2.0,49.25030873073524,,
AP-CIEN45,2025-04-04,0,2.2,3.2,50.24235243367851,,
AP-CIEN45,2025-04-04,1,2.4444444444444446,3.2222222222222223,52.20395410218983,,
AP-CIEN45,2025-04-04,3,1.0,3.6666666666666665,48.09956587694233,,
AP-CIEN45,2025-04-04,4,2.0,3.75,49.68879621437017,,
AP-CIEN45,2025-04-04,6,3.7666666666666666,4.5,50.16491517948871,,
AP-CIEN45,2025-04-04,8,3.6,4.8,48.29257748678383,,
AP-CIEN45,2025-04-04,9,4.461538461538462,5.153846153846154,49.94621192003893,,
AP-CIEN45,2025-04-04,10,3.6742857142857144,3.1866666666666665,57.062689153754384,,
AP-CIEN45,2025-04-15,4,0.0,3.0,56.318032869046476,,
AP-CIEN45,2025-04-15,20,3.473193473193473,3.6794871794871793,59.588216670565146,,
AP-CIEN45,2025-04-28,15,1.0,2.3333333333333335,62.311320741205826,,
AP-CIEN45,2025-04-28,20,0.0,3.0,61.50678166898488,,
AP-CIEN45,2025-04-28,21,1.25,2.25,60.87377773993634,,
AP-CIEN45,2025-04-28,23,4.595505617977528,3.2134831460674156,57.37485498109609,,
AP-CIEN46,2025-01-29,7,1.2072498029944838,2.534278959810875,59.633340957598534,,
AP-CIEN46,2025-04-15,4,0.0,2.0,60.78692230804203,,
AP-CIEN46,2025-04-15,20,0.08974358974358974,2.358974358974359,59.59500754674537,,
AP-CIEN46,2025-04-28,15,0.0,2.0,61.35399528220099,,
AP-CIEN46,2025-04-28,20,0.0,2.0,61.545737023856724,,
